Produto,Conglomerado,Cidade,Seg,Canal,Estabelecimento,Bairro,Marca,A03 - PET 500ML,A06 - PET 1500ML,C03 - VIDRO 600ML RET,C04 - VIDRO 600ML DESC,C09 - LONGNECK  250 ML,C10 - LONGNECK 330ML,C11 - LONGNECK 355ML,C14 – LATA 250 ML,C16 - LATA 350ML,E01 - LATA 250 ML,E03 - LATA - 473 ML,E10 - PET 600ML,I04 – PET 500 ML,R01 - PET 237ML,R01a - PET 250ML,R05 - PET 600ML,"R08 - PET 1,5L",R10 - PET  2L,R18a - LATA  220ML,R19 - LATA 270ML,R20 – LATA 310ML,R21 - LATA 350ML
REFRIGERANTE,sobradinho,sobradinho,1,2,sp supermercado caique,sobradinho,FANTA MARACUJA,,,,,,,,,,,,,,,,,,"5,99",,,,
REFRIGERANTE,brasilia,sudoeste,1,1,hp supermercado dona de casa,sudoeste,FANTA MARACUJA,,,,,,,,,,,,,,,,,,"8,49",,,,
REFRIGERANTE,taguatinga,taguatinga,2,6,pd panificadora e confeitaria paoderia,norte,FANTA MARACUJA,,,,,,,,,,,,,,,,,,"9,99",,,,
REFRIGERANTE,taguatinga,aguas claras,2,4,ba bar point beer,aguas claras,FANTA UVA,,,,,,,,,,,,,,,,"7,00",,,,,,
REFRIGERANTE,taguatinga,aguas claras,2,4,ba potiguar caldos,aguas claras,FANTA UVA,,,,,,,,,,,,,,,,,,,"6,99",,,
REFRIGERANTE,taguatinga,aguas claras,2,4,ba potiguar caldos,aguas claras,FANTA UVA,,,,,,,,,,,,,,,,,,,"6,99",,,
REFRIGERANTE,taguatinga,aguas claras,1,1,hp bellavia supermercados,aguas claras,FANTA UVA,,,,,,,,,,,,,,,,,,"8,99",,,,
REFRIGERANTE,taguatinga,aguas claras,1,1,hp supermecado dona de casa,aguas claras,FANTA UVA,,,,,,,,,,,,,,,,"5,99",,"8,49","2,99",,,
REFRIGERANTE,taguatinga,aguas claras,2,6,pd padaria e mercado padatto o sabor da tradicao ,aguas claras,FANTA UVA,,,,,,,,,,,,,,,,,,"8,49",,,,
REFRIGERANTE,taguatinga,aguas claras,2,6,pd panificadora d´trigo,aguas claras,FANTA UVA,,,,,,,,,,,,,,,"3,50","5,50",,,,,,
REFRIGERANTE,brasilia,asa norte,2,4,ba bar do mendes,asa norte,FANTA UVA,,,,,,,,,,,,,,,,,,,"6,00",,,
REFRIGERANTE,brasilia,asa norte,1,1,hp supermercado big box,asa norte,FANTA UVA,,,,,,,,,,,,,,,,,,"6,79",,,,
REFRIGERANTE,brasilia,asa norte,2,6,pd padoca da esquina,asa norte,FANTA UVA,,,,,,,,,,,,,,,,"7,00",,,"4,00",,,
REFRIGERANTE,brasilia,asa norte,1,2,sp supermercado big box,asa norte,FANTA UVA,,,,,,,,,,,,,,,"1,99",,,"6,79",,,,
REFRIGERANTE,brasilia,asa sul,1,1,hp supermercado big box,asa sul,FANTA UVA,,,,,,,,,,,,,,,,,,"6,79",,,,
REFRIGERANTE,brasilia,asa sul,2,7,lc conveniencia br mania posto dos anoes ,asa sul,FANTA UVA,,,,,,,,,,,,,,,,,,,"3,40",,,
REFRIGERANTE,brasilia,asa sul,2,7,lc conveniencia br mania posto petrobras,asa sul,FANTA UVA,,,,,,,,,,,,,,,,,,"8,99","2,49",,,
REFRIGERANTE,brasilia,asa sul,2,8,me hortifruti casa vieira,asa sul,FANTA UVA,,,,,,,,,,,,,,,,"5,99",,"8,99",,,,
REFRIGERANTE,brasilia,asa sul,2,8,me mercearia e acougue sao francisco,asa sul,FANTA UVA,,,,,,,,,,,,,,,,,,"9,90","2,90",,,
REFRIGERANTE,brasilia,asa sul,2,6,pd panificadora lider ,asa sul,FANTA UVA,,,,,,,,,,,,,,,"3,99",,,"11,75","3,99",,,
REFRIGERANTE,brasilia,asa sul,1,2,sp supermercado pao de acucar,asa sul,FANTA UVA,,,,,,,,,,,,,,,"1,79","3,99",,"5,49",,,,
REFRIGERANTE,outros,brazlandia,2,8,me supermercado dilima,vila sao jose,FANTA UVA,,,,,,,,,,,,,,,,,,,"3,49",,,
REFRIGERANTE,guara,candangolandia,2,4,ba bar barcan,candangolandia,FANTA UVA,,,,,,,,,,,,,,,,"7,00",,,,,,
REFRIGERANTE,guara,candangolandia,1,2,sp supermercado nova rede,candangolandia,FANTA UVA,,,,,,,,,,,,,,,"2,19","4,69",,"8,99",,,,
REFRIGERANTE,ceilandia,ceilandia,2,4,ba bar do verdao,p sul,FANTA UVA,,,,,,,,,,,,,,,,,,"9,00","3,00",,,
REFRIGERANTE,ceilandia,ceilandia,2,4,ba bar e distribuidora boemia carioca,sul,FANTA UVA,,,,,,,,,,,,,,,,"6,00",,,,,,
REFRIGERANTE,ceilandia,ceilandia,2,4,ba lanchonete + q pao de queijo,sul,FANTA UVA,,,,,,,,,,,,,,,,,,"10,00","3,50",,,
REFRIGERANTE,ceilandia,ceilandia,2,4,ba lanchonete imperio lanches,p norte,FANTA UVA,,,,,,,,,,,,,,,,,,"8,50",,,,
REFRIGERANTE,ceilandia,ceilandia,1,3,db dist de bebidas beba bem,setor o,FANTA UVA,,,,,,,,,,,,,,,,,,"9,00",,,,
REFRIGERANTE,ceilandia,ceilandia,1,3,db dist de bebidas reis,sul,FANTA UVA,,,,,,,,,,,,,,,,,,"7,00",,,,
REFRIGERANTE,ceilandia,ceilandia,1,3,db fort atacadista (precos atacado),ceilandia,FANTA UVA,,,,,,,,,,,,,,,,"4,69",,"6,69",,,,
REFRIGERANTE,ceilandia,ceilandia,1,1,hp fort atacadista (precos varejo),ceilandia,FANTA UVA,,,,,,,,,,,,,,,,"4,69",,"6,69",,,,
REFRIGERANTE,ceilandia,ceilandia,2,7,lc conveniencia jb,ceilandia,FANTA UVA,,,,,,,,,,,,,,,,,,"10,00",,,,
REFRIGERANTE,ceilandia,ceilandia,2,7,lc conveniencia nevasca,ceilandia sul,FANTA UVA,,,,,,,,,,,,,,,,,,"9,00",,,,
REFRIGERANTE,ceilandia,ceilandia,2,8,me supermercado do alemao,ceilandia,FANTA UVA,,,,,,,,,,,,,,,,,,"7,99","2,50",,,
REFRIGERANTE,ceilandia,ceilandia,2,8,me supermercado dular,sul,FANTA UVA,,,,,,,,,,,,,,,,,,"8,49","2,49",,,
REFRIGERANTE,ceilandia,ceilandia,2,8,me supermercados minas,setor o,FANTA UVA,,,,,,,,,,,,,,,,,,"9,49",,,,
REFRIGERANTE,ceilandia,ceilandia,2,8,me verdurao e mercearia mts,setor o,FANTA UVA,,,,,,,,,,,,,,,,,,"8,00",,,,
REFRIGERANTE,ceilandia,ceilandia,2,6,pd padaria e confeitaria delicia do trigo,ceilandia,FANTA UVA,,,,,,,,,,,,,,,,"6,00",,"9,00","3,00",,,
REFRIGERANTE,ceilandia,ceilandia,2,6,pd panificadora goncalina,setor o,FANTA UVA,,,,,,,,,,,,,,,,"4,99",,,,,,
REFRIGERANTE,ceilandia,ceilandia,2,6,pd panificadora recanto dos paes,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"10,00",,,,
REFRIGERANTE,ceilandia,ceilandia,2,6,pd panificadora sao geraldo ,sul,FANTA UVA,,,,,,,,,,,,,,,,,,"9,00",,,,
REFRIGERANTE,ceilandia,ceilandia,2,6,pd panificadora trigo em cia,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"9,99","2,99",,,
REFRIGERANTE,ceilandia,ceilandia,2,5,rt hamburgueria do vaka,sul,FANTA UVA,,,,,,,,,,,,,,,,"8,90",,,,,,
REFRIGERANTE,ceilandia,ceilandia,2,5,rt restaurante do zezinho,ceilandia sul,FANTA UVA,,,,,,,,,,,,,,,,,,"10,00",,,,
REFRIGERANTE,ceilandia,ceilandia,2,5,rt restaurante ge e si,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"9,00",,,,
REFRIGERANTE,ceilandia,ceilandia,2,5,rt restaurante sabor mineiro,sul,FANTA UVA,,,,,,,,,,,,,,,,,,"10,00",,,,
REFRIGERANTE,ceilandia,ceilandia,2,5,rt restaurante tio joao ,,FANTA UVA,,,,,,,,,,,,,,,,"6,00",,"10,00",,,,
REFRIGERANTE,ceilandia,ceilandia,1,2,sp mercado martinez,norte,FANTA UVA,,,,,,,,,,,,,,,,"4,95",,,,,,
REFRIGERANTE,ceilandia,ceilandia,1,2,sp supermercado caique,setor o,FANTA UVA,,,,,,,,,,,,,,,,,,"5,99","2,19",,,
REFRIGERANTE,ceilandia,ceilandia,1,2,sp supermercado serve mais,setor o,FANTA UVA,,,,,,,,,,,,,,,,,,"8,99",,,,
REFRIGERANTE,ceilandia,ceilandia,1,2,sp supermercado supercei,sul,FANTA UVA,,,,,,,,,,,,,,,,,,"6,99",,,,
REFRIGERANTE,ceilandia,ceilandia,1,2,sp supermercado veneza,setor o,FANTA UVA,,,,,,,,,,,,,,,,,,"7,90","2,39",,,
REFRIGERANTE,brasilia,cruzeiro,2,4,ba bar quiosque do mazinho,cruzeiro velho,FANTA UVA,,,,,,,,,,,,,,,,,,,"4,00",,,
REFRIGERANTE,brasilia,cruzeiro,2,8,me mercado cruzeiro center,cruzeiro velho,FANTA UVA,,,,,,,,,,,,,,,,,,"8,99",,,,
REFRIGERANTE,brasilia,cruzeiro,2,6,pd panificadora essencia do trigo,cruzeiro velho,FANTA UVA,,,,,,,,,,,,,,,,,,,"3,45",,,
REFRIGERANTE,brasilia,cruzeiro,2,6,pd panificadora hollywood ii,cruzeiro velho,FANTA UVA,,,,,,,,,,,,,,,,"6,50",,,,,,
REFRIGERANTE,brasilia,cruzeiro,1,2,sp mercado cerramix,cruzeiro novo,FANTA UVA,,,,,,,,,,,,,,,,"4,79",,"6,99",,,,
REFRIGERANTE,gama,gama,2,4,ba estacao 25 cozinha e bar,setor oeste,FANTA UVA,,,,,,,,,,,,,,,,"6,90",,,,,,
REFRIGERANTE,gama,gama,1,3,db dist de bebidas cristal bebidas,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"7,50",,,,
REFRIGERANTE,gama,gama,1,3,db dist de bebidas unicerv,setor leste,FANTA UVA,,,,,,,,,,,,,,,,"4,49",,,,,,
REFRIGERANTE,gama,gama,1,1,hp supermercado comper,setor central,FANTA UVA,,,,,,,,,,,,,,,,"4,99",,"7,29","2,19",,,
REFRIGERANTE,gama,gama,2,8,me ellos supermercado,setor leste,FANTA UVA,,,,,,,,,,,,,,,,,,"5,99",,,,
REFRIGERANTE,gama,gama,2,8,me supermercado capricho,setor leste,FANTA UVA,,,,,,,,,,,,,,,,,,"8,99","2,99",,,
REFRIGERANTE,gama,gama,2,8,me supermercado em casa,setor sul,FANTA UVA,,,,,,,,,,,,,,,,,,,,,,
REFRIGERANTE,gama,gama,2,6,pd panificadora e confeitaria sayonara,setor leste,FANTA UVA,,,,,,,,,,,,,,,"3,49","5,99",,"10,49","3,49",,,
REFRIGERANTE,gama,gama,1,2,sp baratao supermercados,setor leste,FANTA UVA,,,,,,,,,,,,,,,,,,"5,49",,,,
REFRIGERANTE,gama,gama,1,2,sp supermercado super frota,setor central,FANTA UVA,,,,,,,,,,,,,,,"2,79",,,"7,99","2,49",,,
REFRIGERANTE,guara,guara,1,3,db melhor atacadista (precos atacado),guara 2,FANTA UVA,,,,,,,,,,,,,,,"1,99",,,"5,99","2,25",,,
REFRIGERANTE,guara,guara,1,1,hp melhor atacadista (precos varejo),guara 2,FANTA UVA,,,,,,,,,,,,,,,"1,99",,,"5,99","2,25",,,
REFRIGERANTE,guara,guara,1,1,hp supermercado veneza,guara 2,FANTA UVA,,,,,,,,,,,,,,,,,,"7,49",,,,
REFRIGERANTE,guara,guara,1,1,hp supermercado veneza,guara 1,FANTA UVA,,,,,,,,,,,,,,,,,,"7,49",,,,
REFRIGERANTE,guara,guara,2,8,me mercado esperanca,guara 2,FANTA UVA,,,,,,,,,,,,,,,,,,"9,90",,,,
REFRIGERANTE,guara,guara,2,6,pd panificadora e confeitaria paihoca,guara 2,FANTA UVA,,,,,,,,,,,,,,,,"5,50",,"9,00",,,,
REFRIGERANTE,guara,guara,1,2,sp supermercado superbom,guara,FANTA UVA,,,,,,,,,,,,,,,"2,19","4,79",,,"2,29",,,
REFRIGERANTE,outros,itapoa,1,3,db atacadao reis (precos atacado),del lago 2,FANTA UVA,,,,,,,,,,,,,,,"1,89",,,"6,79",,,,
REFRIGERANTE,outros,itapoa,1,1,hp atacadao reis (precos varejo),del lago 2,FANTA UVA,,,,,,,,,,,,,,,"1,99",,,"6,99",,,,
REFRIGERANTE,outros,itapoa,1,2,sp supermercado super fama,itapoa 2,FANTA UVA,,,,,,,,,,,,,,,,"4,99",,"8,99","2,25",,,
REFRIGERANTE,lagos,lago norte,1,2,sp supermercado big box,lago norte,FANTA UVA,,,,,,,,,,,,,,,,,,"6,79",,,,
REFRIGERANTE,lagos,lago sul,1,2,sp supermercado big box,lago sul,FANTA UVA,,,,,,,,,,,,,,,,,,"6,79",,,,
REFRIGERANTE,guara,nco bandeirante,2,4,ba bar e restaurante skina drinks,nco bandeirante,FANTA UVA,,,,,,,,,,,,,,,,"6,00",,,,,,
REFRIGERANTE,guara,nco bandeirante,2,8,me mercadinho bandeirante,nco bandeirante,FANTA UVA,,,,,,,,,,,,,,,,,,"8,50",,,,
REFRIGERANTE,guara,nco bandeirante,2,8,me mercado bom preco,nco bandeirante,FANTA UVA,,,,,,,,,,,,,,,"1,90","5,00",,"11,00",,,,
REFRIGERANTE,guara,nco bandeirante,2,8,me supermercado gourmet,nco bandeirante,FANTA UVA,,,,,,,,,,,,,,,"1,99",,,,,,,
REFRIGERANTE,guara,nco bandeirante,2,5,rt restaurante do pereira,nco bandeirante,FANTA UVA,,,,,,,,,,,,,,,,"7,00",,,,,,
REFRIGERANTE,guara,nco bandeirante,2,5,rt restaurante top baiano,nco bandeirante,FANTA UVA,,,,,,,,,,,,,,,,"6,50",,,,,,
REFRIGERANTE,guara,nco bandeirante,1,2,sp supermercado varejao da fartura,nco bandeirante,FANTA UVA,,,,,,,,,,,,,,,,,,,,,,
REFRIGERANTE,brasilia,octogonal,2,4,ba quiosque parada obrigatoria,octogonal,FANTA UVA,,,,,,,,,,,,,,,,,,,"5,00",,,
REFRIGERANTE,brasilia,octogonal,2,4,ba quiosque recanto do bachino,octogonal,FANTA UVA,,,,,,,,,,,,,,,,,,,"4,50",,,
REFRIGERANTE,outros,paranoa,1,3,db dist de bebidas brazuca,paranoa,FANTA UVA,,,,,,,,,,,,,,,,,,"8,00",,,,
REFRIGERANTE,outros,paranoa,1,3,db dist de bebidas estrivo de prata,paranoa,FANTA UVA,,,,,,,,,,,,,,,,,,"7,50",,,,
REFRIGERANTE,outros,paranoa,1,3,db dist de bebidas pe na jaca iii,paranoa,FANTA UVA,,,,,,,,,,,,,,,,"4,50",,,,,,
REFRIGERANTE,sobradinho,planaltina,2,4,ba bar do chorao,vila buritis,FANTA UVA,,,,,,,,,,,,,,,,"5,00",,,,,,
REFRIGERANTE,sobradinho,planaltina,2,4,ba e gool bar snooker,vila buritis,FANTA UVA,,,,,,,,,,,,,,,,,,,,,,
REFRIGERANTE,sobradinho,planaltina,2,4,ba lanchonete sidao burguer,vila buritis,FANTA UVA,,,,,,,,,,,,,,,,,,"13,00","3,50",,,
REFRIGERANTE,sobradinho,planaltina,1,3,db dist de bebidas facebeer,vila buritis,FANTA UVA,,,,,,,,,,,,,,,,"4,00",,,,,,
REFRIGERANTE,sobradinho,planaltina,1,3,db dist de bebidas ilheus,vila buritis,FANTA UVA,,,,,,,,,,,,,,,"2,00","5,00",,,,,,
REFRIGERANTE,sobradinho,planaltina,1,3,db dist de bebidas pix bar,vilas buritis,FANTA UVA,,,,,,,,,,,,,,,,,,"5,50",,,,
REFRIGERANTE,sobradinho,planaltina,1,3,db dist de bebidas ponto forte,setor residencial ,FANTA UVA,,,,,,,,,,,,,,,"1,80",,,,,,,
REFRIGERANTE,sobradinho,planaltina,1,3,db ultrabox express (precos atacado),arapoangas,FANTA UVA,,,,,,,,,,,,,,,"1,59",,,"6,99",,,,
REFRIGERANTE,sobradinho,planaltina,1,1,hp supermercado comper,setor norte,FANTA UVA,,,,,,,,,,,,,,,,,,"7,29","2,59",,,
REFRIGERANTE,sobradinho,planaltina,1,1,hp ultrabox express (precos varejo),arapoangas,FANTA UVA,,,,,,,,,,,,,,,"1,59",,,"6,99",,,,
REFRIGERANTE,sobradinho,planaltina,2,7,lc conveniencia e pamonharia top,planaltina,FANTA UVA,,,,,,,,,,,,,,,,"6,00",,,,,,
REFRIGERANTE,sobradinho,planaltina,2,7,lc sos smoker beer,estancia 03,FANTA UVA,,,,,,,,,,,,,,,,,,"6,50",,,,
REFRIGERANTE,sobradinho,planaltina,2,8,me supermercado do bairro,jd roriz,FANTA UVA,,,,,,,,,,,,,,,"1,79",,,,,,,
REFRIGERANTE,sobradinho,planaltina,2,8,me supermercado ferreira,jardim roriz,FANTA UVA,,,,,,,,,,,,,,,,"4,69",,,,,,
REFRIGERANTE,sobradinho,planaltina,2,8,me supermercado ideal,mestre darmas,FANTA UVA,,,,,,,,,,,,,,,"1,89",,,,,,,
REFRIGERANTE,sobradinho,planaltina,2,8,me supermercado ramos,jardim roriz,FANTA UVA,,,,,,,,,,,,,,,,"5,00",,"7,99",,,,
REFRIGERANTE,sobradinho,planaltina,2,6,pd panificadora do adriano,jd roriz,FANTA UVA,,,,,,,,,,,,,,,,"6,49",,,,,,
REFRIGERANTE,sobradinho,planaltina,2,6,pd panificadora e confeitaria estancia,mestre darmas,FANTA UVA,,,,,,,,,,,,,,,,,,"8,00",,,,
REFRIGERANTE,sobradinho,planaltina,2,5,rt pizzaria kanekao,vila buritis,FANTA UVA,,,,,,,,,,,,,,,,,,"12,00",,,,
REFRIGERANTE,sobradinho,planaltina,2,5,rt restaurante e lanchonete landim,arapoangas,FANTA UVA,,,,,,,,,,,,,,,,,,,"3,00",,,
REFRIGERANTE,sobradinho,planaltina,2,5,rt restaurante sushi amerika,setor tradicional,FANTA UVA,,,,,,,,,,,,,,,,,,,"3,50",,,
REFRIGERANTE,sobradinho,planaltina,1,2,sp supermercado piaui,vila buritis,FANTA UVA,,,,,,,,,,,,,,,"1,79",,,,,,,
REFRIGERANTE,gama,rcto das emas,2,4,ba bar cantinho do nordeste,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"10,00",,,,
REFRIGERANTE,gama,rcto das emas,2,4,ba bar do chagas,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,,,,,
REFRIGERANTE,gama,rcto das emas,1,3,db dist de bebidas 300 grau,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,,,,,
REFRIGERANTE,gama,rcto das emas,1,3,db dist de bebidas marathon,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,"5,00",,,,,,
REFRIGERANTE,gama,rcto das emas,1,3,db dist de bebidas super grau,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"8,00",,,,
REFRIGERANTE,gama,rcto das emas,1,1,hp supermercado euro,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"7,99",,,,
REFRIGERANTE,gama,rcto das emas,1,1,hp supermercado euro,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"7,99",,,,
REFRIGERANTE,gama,rcto das emas,2,8,me supermercado kipreco,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,"2,96",,,,,,,
REFRIGERANTE,gama,rcto das emas,2,8,me supermercado nic,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"6,99","2,50",,,
REFRIGERANTE,gama,rcto das emas,2,6,pd panificadora padoquinha,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,"6,75",,"10,50","3,75",,,
REFRIGERANTE,gama,rcto das emas,2,6,pd panificadora top paes,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"10,90","3,50",,,
REFRIGERANTE,gama,rcto das emas,2,6,pd supremo paes deliciosas,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"10,00",,,,
REFRIGERANTE,gama,rcto das emas,2,5,rt restaurante colonial,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,"9,00",,,,,,
REFRIGERANTE,gama,rcto das emas,2,5,rt restaurante panela nordestina,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"10,00",,,,
REFRIGERANTE,gama,rcto das emas,1,2,sp supermercado euro,recanto das emas,FANTA UVA,,,,,,,,,,,,,,,,,,"7,99",,,,
REFRIGERANTE,outros,riacho fundo,2,4,ba skina beer bar e petiskaria,riacho fundo 1,FANTA UVA,,,,,,,,,,,,,,,,"6,90",,,,,,
REFRIGERANTE,outros,riacho fundo,2,8,me supermercado portela,riacho fundo,FANTA UVA,,,,,,,,,,,,,,,,,,"9,99",,,,
REFRIGERANTE,outros,riacho fundo,2,6,pd panificadora america,riacho fundo,FANTA UVA,,,,,,,,,,,,,,,"3,00",,,"9,00",,,,
REFRIGERANTE,outros,riacho fundo,2,5,rt restaurante e bar bonamesa,riacho fundo 1,FANTA UVA,,,,,,,,,,,,,,,,"6,90",,,,,,
REFRIGERANTE,ceilandia,samambaia,2,4,ba bar do marquinho,norte,FANTA UVA,,,,,,,,,,,,,,,,,,,,,,
REFRIGERANTE,ceilandia,samambaia,2,4,ba bar e restaurante da mineirinha,norte,FANTA UVA,,,,,,,,,,,,,,,,"5,50",,,,,,
REFRIGERANTE,ceilandia,samambaia,2,4,ba lanchonete e pastelaria 412,norte,FANTA UVA,,,,,,,,,,,,,,,,,,,"4,00",,,
REFRIGERANTE,ceilandia,samambaia,2,4,ba mesquimar cozinha e bar,sul,FANTA UVA,,,,,,,,,,,,,,,,"8,49",,,,,,
REFRIGERANTE,ceilandia,samambaia,1,3,db dist de bebidas mazaya,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"9,00",,,,
REFRIGERANTE,ceilandia,samambaia,2,8,me mercado estrela,sul,FANTA UVA,,,,,,,,,,,,,,,"1,99",,,"9,99",,,,
REFRIGERANTE,ceilandia,samambaia,2,8,me mercado hollywood,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"9,99","2,29",,,
REFRIGERANTE,ceilandia,samambaia,2,8,me quibom supermercados,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"7,99",,,,
REFRIGERANTE,ceilandia,samambaia,2,8,me sacolao qualidade,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"8,50",,,,
REFRIGERANTE,ceilandia,samambaia,2,8,me supermercado cordeirao,norte,FANTA UVA,,,,,,,,,,,,,,,"1,99",,,"9,99",,,,
REFRIGERANTE,ceilandia,samambaia,2,6,pd alianca paes e conveniencia,norte,FANTA UVA,,,,,,,,,,,,,,,"2,25","5,99",,"8,49",,,,
REFRIGERANTE,ceilandia,samambaia,2,6,pd panificadora moranguinho,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"9,99",,,,
REFRIGERANTE,ceilandia,samambaia,1,2,sp supermecado bom pra voce,sul,FANTA UVA,,,,,,,,,,,,,,,,,,"6,99",,,,
REFRIGERANTE,ceilandia,samambaia,1,2,sp supermercado bistecao,norte,FANTA UVA,,,,,,,,,,,,,,,,,,"9,49",,,,
REFRIGERANTE,gama,santa maria,2,4,ba lanchonete rei dos salgados,santa maria norte,FANTA UVA,,,,,,,,,,,,,,,"2,00",,,,,,,
REFRIGERANTE,gama,santa maria,1,3,db atacado vivendas (precos atacado),santa maria,FANTA UVA,,,,,,,,,,,,,,,,"4,29",,,"2,19",,,
REFRIGERANTE,gama,santa maria,1,3,db atacado vivendas (precos atacado),santa maria,FANTA UVA,,,,,,,,,,,,,,,,"4,29",,,"2,19",,,
REFRIGERANTE,gama,santa maria,1,3,db dist de bebidas california,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"7,00",,,,
REFRIGERANTE,gama,santa maria,1,3,db dist de bebidas no grau,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"6,00",,,,
REFRIGERANTE,gama,santa maria,1,3,db dist de bebidas rh,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"6,00",,,,
REFRIGERANTE,gama,santa maria,1,3,db ultrabox atacado e varejo (precos atacado),santa maria,FANTA UVA,,,,,,,,,,,,,,,"1,89","3,59",,"6,99","1,89",,,
REFRIGERANTE,gama,santa maria,1,1,hp atacado vivendas (precos varejo),santa maria,FANTA UVA,,,,,,,,,,,,,,,,"4,29",,,"2,19",,,
REFRIGERANTE,gama,santa maria,1,1,hp atacado vivendas (precos varejo),santa maria,FANTA UVA,,,,,,,,,,,,,,,,"4,29",,,"2,19",,,
REFRIGERANTE,gama,santa maria,1,1,hp supermercado superbom,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"6,99",,,,
REFRIGERANTE,gama,santa maria,1,1,hp ultrabox atacado e varejo (precos varejo),santa maria,FANTA UVA,,,,,,,,,,,,,,,"1,89","3,59",,"6,99","1,89",,,
REFRIGERANTE,gama,santa maria,2,7,lc conveniencia hollywood santos dumont,santa maria,FANTA UVA,,,,,,,,,,,,,,,,"4,99",,"7,50",,,,
REFRIGERANTE,gama,santa maria,2,8,me doceria bomel,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"7,00",,,,
REFRIGERANTE,gama,santa maria,2,8,me mercado doce mel,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"6,99",,,,
REFRIGERANTE,gama,santa maria,2,8,me mercado top carnes,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"7,00",,,,
REFRIGERANTE,gama,santa maria,2,8,me supermercado santos dumont,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"7,00",,,,
REFRIGERANTE,gama,santa maria,2,6,pd panificadora raiz do trigo,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"7,00",,,,
REFRIGERANTE,gama,santa maria,1,2,sp supermercado entao,santa maria,FANTA UVA,,,,,,,,,,,,,,,,"4,99",,"7,99",,,,
REFRIGERANTE,gama,santa maria,1,2,sp supermercados premium,santa maria,FANTA UVA,,,,,,,,,,,,,,,,,,"6,99",,,,
REFRIGERANTE,outros,sao sebastiao,2,4,ba bar do tiao,morro azul,FANTA UVA,,,,,,,,,,,,,,,,,,"8,00",,,,
REFRIGERANTE,outros,sao sebastiao,2,4,ba tutanus bar e restaurante ,vila nova,FANTA UVA,,,,,,,,,,,,,,,,"7,90",,,,,,
REFRIGERANTE,outros,sao sebastiao,1,1,hp varejao da fartura,sao sebastiao,FANTA UVA,,,,,,,,,,,,,,,,,,,,,,
REFRIGERANTE,outros,sao sebastiao,2,6,pd panificadora realeza,sao jose ,FANTA UVA,,,,,,,,,,,,,,,,,,"8,99","3,49",,,
REFRIGERANTE,outros,sao sebastiao ,1,3,db dist de bebidas marcinho,vila nova ,FANTA UVA,,,,,,,,,,,,,,,,,,,"3,00",,,
REFRIGERANTE,guara,sia,2,4,ba chiquinho lanches,sia,FANTA UVA,,,,,,,,,,,,,,,,"5,50",,,,,,
REFRIGERANTE,guara,sia,2,4,ba lanchonete zinho lanches,sia,FANTA UVA,,,,,,,,,,,,,,,,"5,00",,,,,,
REFRIGERANTE,guara,sia,2,4,ba pastelaria cantinho da jo,sia,FANTA UVA,,,,,,,,,,,,,,,,"8,00",,,,,,
REFRIGERANTE,guara,sia,2,4,ba simples cafe e restaurante,sia,FANTA UVA,,,,,,,,,,,,,,,,"5,50",,,,,,
REFRIGERANTE,guara,sia,2,4,ba zappe lanches,sia,FANTA UVA,,,,,,,,,,,,,,,,"6,00",,,,,,
REFRIGERANTE,sobradinho,sobradinho,2,4,ba bar papagaios,sobradinho,FANTA UVA,,,,,,,,,,,,,,,,"7,00",,,,,,
REFRIGERANTE,sobradinho,sobradinho,2,4,ba bias bar,sobradinho,FANTA UVA,,,,,,,,,,,,,,,,"6,50",,,,,,
